custom_id,misconfigured_snippet,related_cwe,misconfiguration_label
request-1237,"file { owner => root, backup => false, mode => filemode(0644), source_permissions => ignore, }",CWE-732,1
request-1237,"file { owner => 0, group => 0, mode => filemode(0644), backup => false, }",CWE-732,1
request-1238,$log_dir = '/var/log/aodh',CWE-732,1
request-1239,,,0
request-1240,,,0
request-1241,if $coordination_url { aodh_config { 'coordination/backend_url' : value => $coordination_url; } },CWE-20,1
request-1242,"file { $keyfile: content => file($astute_keyfile), owner => 'mongodb', mode => '0600', require => package['mongodb_server'], before => service['mongodb'], }",CWE-359,1
request-1242,"class { '::mongodb::server': ... admin_password => $ceilometer_hash['db_password'], store_creds => true, ... }",CWE-522,1
request-1243,"ensure_resource('file', '/etc/neutron/plugins/opencontrail', { ensure => directory, owner => 'root', group => 'neutron', mode => '0640'} )",CWE-276,1
request-1244,$password = $scaleio['password'],CWE-522,1
request-1245,,,0
request-1246,"'stats' => ['enable', 'uri /', 'auth haproxy:contrail123']",CWE-798,1
request-1247,'collector/udp_address': value => $udp_address;,CWE-200,1
request-1248,,,0
request-1249,"file { $key_file: content => $key_file_password, }",CWE-256,1
request-1250,"class cluster::galera_status ( $address = '0.0.0.0', ... ) { ... xinetd::service { 'galeracheck': bind => $address, ... } }",CWE-200,1
request-1251,,,0
request-1252,"package {'murano-glance-artifacts-plugin': ensure => 'latest', }
package {'python-app-catalog-ui': ensure => 'latest', }
class { '::murano::dashboard': enable_glare => $use_glare, repo_url => $repository_url, sync_db => false, package_ensure => 'latest' }",CWE-494,1
request-1252,"default => 'http://storage.apps.openstack.org',",CWE-829,1
request-1253,"exec { 'barbican-db-manage': command => ""barbican-manage db upgrade ${extra_params}"", path => '/usr/bin', user => 'barbican', refreshonly => true, }",CWE-78,1
request-1254,"keystone_user { $plugin_zabbix::params::openstack::access_user: ensure => 'present', enabled => true, password => $plugin_zabbix::params::openstack::access_password, email => ""${plugin_zabbix::params::openstack::access_user}@localhost"", }",CWE-522,1
request-1254,"class { 'plugin_zabbix::db::mysql': db_ip => $plugin_zabbix::params::db_ip, db_password => $plugin_zabbix::params::db_password, require => package[$plugin_zabbix::params::server_pkg], before => [ class['plugin_zabbix::frontend'], $next_service ], }",CWE-522,1
request-1255,"sudoers::custom { 'check_open_tcp': user => 'nagios', runas => 'buildduty', command => ""/builds/aws_manager/bin/python /builds/aws_manager/cloud-tools/scripts/aws_check_subnets.py -r us-east-1 -r us-west-2 -s test -s try -s build"" }",CWE-250,1
request-1256,'keystone_authtoken/admin_password': value => $keystone_password;,CWE-522,1
request-1256,"$auth_uri = 'http://localhost:5000/', $identity_uri = 'http://localhost:35357/',
...
'keystone_authtoken/auth_uri': value => $auth_uri;
'keystone_authtoken/identity_uri': value => $identity_uri;",CWE-319,1
request-1257,"file { '/var/lib/zabbix/.my.cnf': ensure => present, content => template('plugin_zabbix/my.cnf.erb'), require => file['/var/lib/zabbix'], }",CWE-312,1
request-1258,"command => ""octavia-db-manage upgrade head ${extra_params}""",CWE-78,1
request-1259,,,0
request-1260,"file { '/dev/kvm': owner => 'root', group => 'kvm', mode => '666', }",CWE-732,1
request-1260,"$libvirt_vnc_bind_host = hiera('config_ip_version') ? { 'ipv6' => '::0', default => '0.0.0.0', }
class { '::nova::compute::libvirt':
  libvirt_virt_type      => $libvirt_virt_type,
  vncserver_listen       => $libvirt_vnc_bind_host,
  migration_support      => true,
  libvirt_inject_partition => '-1',
}",CWE-200,1
request-1261,"file { $vcenter_ca_filepath: ensure => file, content => $vcenter_ca_content, mode => '0644', owner => 'root', group => 'root', }",CWE-200,1
request-1262,"$haproxy_config_options = { 'option' => ['httplog', 'forceclose', 'http-buffer-request'], 'timeout' => 'http-request 10s', 'balance' => 'roundrobin' }",CWE-284,1
request-1263,,,0
request-1264,"file { $cache_dir: ensure => directory, owner => 'vagrant', group => 'www-data', mode => '0775', }",CWE-732,1
request-1264,"file { ""${dir}/composer.local.json"": owner => $::share_owner, group => $::share_group, mode => '0664', source => 'puppet:///modules/mediawiki/composer.local.json', require => git::clone['mediawiki/core'], }",CWE-732,1
request-1265,"user { $username: password => secret(""builder_pw_cleartext""), groups => [""administrators"",""remote desktop users""], managehome => true, comment => ""builder""; }",CWE-522,1
request-1265,"exec { 'kill-builder-keychain': command => ""/bin/rm -rf $home/library/keychains/login.keychain"", refreshonly => true; }",CWE-732,1
request-1266,cinder_config { 'default/osapi_volume_listen': value => $bind_host; },CWE-200,1
request-1267,"""/usr/local/bin/python2.7"": ensure => link, target => ""/usr/bin/python"";",CWE-706,1
request-1268,"'server_loglevel' => 'debug',",CWE-532,1
request-1269,"class { '::openstack::logging': role => 'server', proto => 'both', port => '514', show_timezone => true, }",CWE-200,1
request-1270,"exec { 'set-secret-value virsh': command => ""/usr/bin/virsh secret-set-value --secret ${libvirt_rbd_secret_uuid} --base64 ${libvirt_key}"", unless => ""/usr/bin/virsh secret-get-value ${libvirt_rbd_secret_uuid} | grep ${libvirt_key}"", require => exec['get-or-set virsh secret'], before => anchor['nova::config::end'], }",CWE-312,1
request-1271,,,0
request-1272,$database_connection = 'mysql://murano:secrete@localhost:3306/murano',CWE-798,1
request-1273,"file { '/etc/neutron/api-paste.ini': ensure => file, mode => '0640', }",CWE-732,1
request-1274,,,0
request-1275,,,0
request-1276,,,0
request-1277,"file { $ocf_script_name : ensure => $ensure, path => $ocf_script_path, mode => '0755', owner => 'root', group => 'root', source => ""puppet:///modules/${ocf_script_file}"", }",CWE-434,1
request-1278,'dispersion/auth_key': value => $auth_pass;,CWE-798,1
request-1278,"onlyif => ""swift -a ${auth_url} --os-username ${auth_user} --os-project-name ${auth_tenant} --os-password ${auth_pass} -v ${auth_version} stat | grep 'account: '""",CWE-312,1
request-1278,"unless => ""swift -a ${auth_url} --os-username ${auth_user} --os-project-name ${auth_tenant} --os-password ${auth_pass} -v ${auth_version} list | grep dispersion_""",CWE-312,1
request-1279,"service<| title == 'nova-consoleauth' |> { hasrestart => true, restart => '/bin/true', start => '/bin/true', stop => '/bin/true', }",CWE-284,1
request-1280,"'wgallowhtmlemail' => true,",CWE-79,1
request-1281,"exec { ""mkfs-${name}"": command => ""mkfs.xfs -f -i size=${byte_size} ${target_device}"", path => ['/sbin/', '/usr/sbin/'], require => package['xfsprogs'], unless => ""xfs_admin -l ${target_device}"", before => anchor['swift::config::end'], }",CWE-78,1
request-1282,"heat_metadata_server_url => ""http://${heat_cfg_ctrl_host}:8000"", heat_waitcondition_server_url => ""http://${heat_cfg_ctrl_host}:8000/v1/waitcondition"", heat_watch_server_url => ""http://${heat_cfg_ctrl_host}:8003""",CWE-319,1
request-1283,,,0
request-1284,"file { '/etc/elasticsearch/logging.yml': ensure => file, owner => 'root', group => 'root', content => template('elasticsearch/logging.yml.erb'), mode => '0444', require => package['elasticsearch'], }",CWE-732,1
request-1284,"file { '/etc/logrotate.d/elasticsearch': source => 'puppet:///modules/elasticsearch/logrotate', owner => 'root', group => 'root', mode => '0444', }",CWE-732,1
request-1285,$admin_password = false,CWE-798,1
request-1285,$auth_uri = 'http://127.0.0.1:5000/v2.0/',CWE-319,1
request-1285,$identity_uri = 'http://127.0.0.1:35357/',CWE-319,1
request-1286,,,0
request-1287,'drivers:message_store:mongodb/ssl_keyfile': value => $ssl_keyfile; 'drivers:message_store:mongodb/ssl_certfile': value => $ssl_certfile; 'drivers:message_store:mongodb/ssl_cert_reqs': value => $ssl_cert_reqs; 'drivers:message_store:mongodb/ssl_ca_certs': value => $ssl_ca_certs;,CWE-319,1
request-1288,$source = '0.0.0.0/0',CWE-284,1
request-1289,,,0
request-1290,$openstack_password = '',CWE-798,1
request-1290,$openstack_url = 'http://127.0.0.1:5000/v2.0/',CWE-319,1
request-1291,"rabbitmq_user_permissions { 'sahara@/': configure_permission => '.*', write_permission => '.*', read_permission => '.*', provider => 'rabbitmqctl', require => class['::rabbitmq'], }",CWE-732,1
request-1291,"class { '::sahara::db::mysql': password => 'sahara', }",CWE-259,1
request-1291,"class { '::sahara': ... database_connection => 'mysql+pymysql://sahara:sahara@127.0.0.1/sahara?charset=utf8', ... }",CWE-259,1
request-1292,"$puppet_server_reporturl = ""http://foreman.pvt.build.mozilla.org:3001/""
$puppet_server_facturl = ""http://foreman.pvt.build.mozilla.org:3000/""",CWE-319,1
request-1292,'slavealloc_api_url' => 'http://slavealloc.pvt.build.mozilla.org/api/',CWE-319,1
request-1292,'moco_ldap_uri' => 'ldap://ldap.db.scl3.mozilla.com/',CWE-319,1
request-1292,"$shipit_notifier_api_root = ""http://ship-it.mozilla.org""",CWE-319,1
request-1292,"$slaveapi_slavealloc_url = ""http://slavealloc.build.mozilla.org/api/""
$slaveapi_buildapi_url = ""http://buildapi.pvt.build.mozilla.org/buildapi/""",CWE-319,1
request-1292,"$selfserve_private_url = ""http://buildapi.pvt.build.mozilla.org/buildapi/self-serve""",CWE-319,1
request-1292,"$slaverebooter_slaveapi = ""http://slaveapi1.srv.releng.scl3.mozilla.com:8080""",CWE-319,1
request-1292,'balrog_worker_api_root' => 'http://balrog/api',CWE-319,1
request-1293,,,0
request-1294,"class { '::osnailyfacter::apache': listen_ports => hiera_array('apache_ports', ['0.0.0.0:80', '0.0.0.0:8888']), }",CWE-200,1
request-1296,package { 'mig-agent': ensure => '20150330+e3f41a6.prod-1' },CWE-494,1
request-1296,package { 'mig-agent': ensure => '20150330+e3f41a6.prod' },CWE-494,1
request-1296,"packages::pkgdmg { 'mig-agent': version => '20150402+1c880e7.prod-x86_64', os_version_specific => false; }",CWE-494,1
request-1297,'default/backup_mount_options': value => $backup_mount_options;,CWE-732,1
request-1298,"$public_protocol = 'http', $admin_protocol = 'http', $internal_protocol = 'http',",CWE-319,1
request-1299,"file { ""/usr/local/bin/manage_instance_storage.py"": owner => ""root"", mode => 0755, source => ""puppet:///modules/aws/manage_instance_storage.py""; }",CWE-732,1
request-1300,,,0
request-1301,"php::ini { 'debug_output': settings => { display_errors => true, display_startup_errors => true, error_reporting => -1, } }",CWE-209,1
request-1301,"php::ini { 'session_defaults': settings => { 'session.save_path' => '/tmp' }, }",CWE-377,1
request-1302,,,0
request-1303,"file { $net_topology_script_path: ensure => $net_topology_script_ensure, mode => '0755', }",CWE-732,1
request-1304,,,0
request-1305,"'glance/swift_endpoint_url': value => ""http://${baremetal_vip}:8080"";",CWE-319,1
request-1305,'keystone_authtoken/auth_uri': value => $internal_auth_uri; 'keystone_authtoken/identity_uri': value => $admin_identity_uri;,CWE-319,1
request-1305,"$db_password = pick($ironic_hash['db_password'], 'ironic')",CWE-798,1
request-1305,"$ironic_user_password = pick($ironic_hash['user_password'],'ironic')",CWE-798,1
request-1306,$host = '0.0.0.0',CWE-200,1
request-1307,$nailgun_db_password = 'nailgun',CWE-259,1
request-1307,$keystone_db_password = 'keystone',CWE-259,1
request-1307,$keystone_admin_password = 'admin',CWE-259,1
request-1307,$keystone_nailgun_password = 'nailgun',CWE-259,1
request-1307,$keystone_monitord_password = 'monitord',CWE-259,1
request-1307,$keystone_admin_token = 'admin',CWE-798,1
request-1307,$rabbitmq_astute_password = 'naily',CWE-259,1
request-1307,$cobbler_password = 'cobbler',CWE-259,1
request-1307,$mco_password = 'marionette',CWE-259,1
request-1307,$keystone_ostf_password = 'ostf',CWE-259,1
request-1307,$ostf_db_password = 'ostf',CWE-259,1
request-1308,,,0
request-1309,'oslo_messaging_amqp/allow_insecure_clients' => { value => $allow_insecure_clients },CWE-306,1
request-1309,"'oslo_messaging_amqp/ssl_ca_file' => { value => $ssl_ca_file }, 'oslo_messaging_amqp/ssl_cert_file' => { value => $ssl_cert_file }, 'oslo_messaging_amqp/ssl_key_file' => { value => $ssl_key_file }, 'oslo_messaging_amqp/ssl_key_password' => { value => $ssl_key_password }",CWE-319,1
request-1310,,,0
request-1311,,,0
request-1312,,,0
request-1313,,,0
request-1314,resources { 'firewall': purge => true },CWE-284,1
request-1315,"file { ""/tmp/fqparent1"": ensure => file }",CWE-379,1
request-1315,"file { ""/tmp/fqparent2"": ensure => file }",CWE-379,1
request-1316,"""pcmk_host_value_chunk = $pcmk_host_list ? { undef => '$(/usr/sbin/crm_node -n)', default => $pcmk_host_list, }""",CWE-78,1
request-1317,"command => strip(""swift-ring-builder /etc/swift/${name}.builder rebalance ${seed}"")",CWE-78,1
request-1318,"apt::source { 'mesosphere': location => ""http://repos.mesosphere.io/${distro}"", release => $::lsbdistcodename, repos => 'main', key => 'e56151bf', key_server => 'keyserver.ubuntu.com', include_src => false, }",CWE-494,1
request-1318,"package { 'mesosphere-el-repo': ensure => present, provider => 'rpm', source => ""http://repos.mesosphere.io/el/${osrel}/noarch/rpms/mesosphere-el-repo-${osrel}-${mrel}.noarch.rpm"" }",CWE-494,1
request-1319,,,0
request-1320,"firewall { '997 zabbix agent': port => $zabbix_agent_port, proto => 'tcp', action => 'accept' }",CWE-284,1
request-1321,$privileges = 'all',CWE-266,1
request-1322,"file { ""/etc/cron.d/slaverebooter"": require => python::virtualenv[""${basedir}""], mode => 600, content => template(""slaverebooter/cron.erb""); }",CWE-276,1
request-1323,"file { 'drupal_settings_php': path => $settings_path, content => template('crm/settings.php.erb'), mode => '0644', require => git::clone[$::crm::repo], }",CWE-276,1
request-1323,"file { 'drupal_donationinterface_settings_php': path => ""${dir}/sites/default/donationinterface.settings.php"", content => template('crm/donationinterface.settings.php.erb'), mode => '0644', require => git::clone[$::crm::repo], }",CWE-276,1
request-1324,"mysql::db { $plugin_zabbix::params::db_name: user => $plugin_zabbix::params::db_user, password => $plugin_zabbix::params::db_password, host => $host, }",CWE-284,1
request-1324,"$host = regsubst($plugin_zabbix::params::db_ip,'^(\d+\.\d+\.\d+\.)\d+','\1%')",CWE-284,1
request-1325,,,0
request-1326,package { $dnsmasq_package: ensure => installed },CWE-284,1
request-1326,package { $tftp_package: ensure => installed },CWE-284,1
request-1327,"exec { 'cobbler_disable_selinux': command => 'setenforce 0', onlyif => 'getenforce | grep -q enforcing', }",CWE-250,1
request-1327,"exec { 'cobbler_disable_selinux_permanent': command => 'sed -ie ""s/^selinux=enforcing/selinux=disabled/g"" /etc/selinux/config', onlyif => 'grep -q ""^selinux=enforcing"" /etc/selinux/config' }",CWE-250,1
